
  592.9326  358.8787
  583.4232  369.7466
  583.4232  369.7466
  577.9892  382.4259
  577.9892  380.6146
  577.9892  380.6146
  584.7817  369.7466
  577.9892  375.1806
  577.9892  375.1806
  577.9892  375.1806
  573.9137  375.1806
  253.3100  373.3693
  254.6685  386.0485
  257.3854  380.6146
  258.7439  380.6146
  258.7439  380.6146
  260.1024  382.4259
  260.1024  382.4259
  266.8949  382.4259
  266.8949  387.8598
  266.8949  387.8598
  266.8949  387.8598
  266.8949  387.8598
  256.0270  378.8032
  264.1779  380.6146
  272.3288  387.8598
  272.3288  389.6712
  272.3288  389.6712
  268.2534  376.9919
  272.3288  382.4259
  272.3288  382.4259
  272.3288  393.2938
  272.3288  393.2938
  272.3288  393.2938
  275.0458  387.8598
  275.0458  387.8598
  275.0458  387.8598
  275.0458  395.1051
  275.0458  395.1051
  279.1213  395.1051
  279.1213  395.1051
  279.1213  395.1051
  279.1213  395.1051
  279.1213  395.1051
  280.4798  389.6712
  280.4798  389.6712
  280.4798  389.6712
  280.4798  389.6712
  280.4798  395.1051
  280.4798  395.1051
  280.4798  395.1051
  285.9137  387.8598
  285.9137  387.8598
  285.9137  387.8598
  285.9137  387.8598
  281.8383  393.2938
  281.8383  393.2938
  289.9892  387.8598
  453.0081  478.4259
  455.7251  476.6146
  459.8005  480.2372
  455.7251  485.6712
  454.3666  482.0485
  454.3666  482.0485
  453.0081  476.6146
  614.6685  449.4447
  616.0270  440.3881
  616.0270  440.3881
  616.0270  440.3881
  616.0270  440.3881
  616.0270  427.7089
  616.0270  434.9542
  614.6685  440.3881
  614.6685  440.3881
  614.6685  440.3881
  444.8571  463.9353
  605.1590  445.8221
  603.8005  447.6334
  603.8005  447.6334
  603.8005  447.6334
  603.8005  447.6334
  603.8005  447.6334
  603.8005  447.6334
  603.8005  447.6334
  603.8005  447.6334
  598.3666  429.5202
  435.3477  469.3693
  607.8760  440.3881
  607.8760  440.3881
  603.8005  431.3315
  603.8005  431.3315
  601.0836  436.7655
  601.0836  436.7655
  602.4420  434.9542
  602.4420  434.9542
  605.1590  425.8976
  605.1590  425.8976
  431.2722  476.6146
  599.7251  433.1429
  599.7251  436.7655
  599.7251  436.7655
  595.6496  431.3315
  595.6496  431.3315
  591.5741  431.3315
  587.4987  436.7655
  587.4987  436.7655
  587.4987  436.7655
  587.4987  436.7655
  425.8383  483.8598
  580.7062  429.5202
  584.7817  433.1429
  586.1402  434.9542
  586.1402  434.9542
  586.1402  434.9542
  586.1402  425.8976
  586.1402  427.7089
  586.1402  427.7089
  586.1402  427.7089
  586.1402  427.7089
  476.1024  358.8787
  476.1024  358.8787
  476.1024  346.1995
  470.6685  353.4447
  470.6685  353.4447
  472.0270  362.5013
  472.0270  362.5013
  472.0270  362.5013
  472.0270  349.8221
  474.7439  348.0108
  492.4043  346.1995
  486.9704  366.1240
  482.8949  346.1995
  481.5364  348.0108
  480.1779  349.8221
  466.5930  366.1240
  467.9515  357.0674
  470.6685  355.2561
  470.6685  355.2561
  470.6685  355.2561
  470.6685  355.2561
  470.6685  355.2561
  470.6685  355.2561
  453.0081  344.3881
  459.8005  346.1995
  459.8005  346.1995
  465.2345  346.1995
  466.5930  357.0674
  472.0270  353.4447
  472.0270  353.4447
  472.0270  353.4447
  470.6685  353.4447
  470.6685  353.4447
  470.6685  353.4447
  470.6685  353.4447
  470.6685  353.4447
  470.6685  353.4447
  470.6685  353.4447
  470.6685  353.4447
  477.4609  337.1429
  476.1024  344.3881
  474.7439  348.0108
  474.7439  351.6334
  474.7439  358.8787
  474.7439  358.8787
  474.7439  358.8787
  474.7439  346.1995
  473.3854  353.4447
  473.3854  353.4447
  473.3854  353.4447
  473.3854  355.2561
  473.3854  355.2561
  472.0270  360.6900
  472.0270  360.6900
  478.8194  246.5768
  478.8194  244.7655
  478.8194  244.7655
  478.8194  244.7655
  467.9515  253.8221
  461.1590  244.7655
  459.8005  252.0108
  459.8005  252.0108
  459.8005  252.0108
  457.0836  257.4447
  457.0836  257.4447
  458.4420  266.5013
  458.4420  266.5013
  458.4420  266.5013
  458.4420  268.3127
  458.4420  268.3127
  453.0081  279.1806
  453.0081  279.1806
  453.0081  279.1806
  453.0081  286.4259
  448.9326  290.0485
  448.9326  290.0485
  448.9326  290.0485
  443.4987  282.8032
  443.4987  282.8032
  433.9892  293.6712
  433.9892  293.6712
  433.9892  293.6712
  429.9137  304.5391
  427.1968  304.5391
  414.9704  309.9730
  414.9704  309.9730
  414.9704  309.9730
  414.9704  308.1617
  414.9704  308.1617
  414.9704  308.1617
  409.5364  309.9730
  409.5364  309.9730
  419.0458  302.7278
  419.0458  302.7278
  419.0458  302.7278
  419.0458  302.7278
  410.8949  311.7844
  410.8949  311.7844
  453.0081  467.5580
  453.0081  465.7466
  447.5741  462.1240
  442.1402  460.3127
  439.4232  458.5013
  439.4232  458.5013
  439.4232  458.5013
  431.2722  451.2561
  414.9704  451.2561
  658.1402  208.5391
  656.7817  204.9164
  658.1402  206.7278
  658.1402  206.7278
  658.1402  206.7278
  658.1402  206.7278
  660.8571  199.4825
  679.8760  208.5391
  675.8005  197.6712
  446.2156  469.3693
  443.4987  456.6900
  442.1402  462.1240
  442.1402  458.5013
  442.1402  458.5013
  442.1402  458.5013
  435.3477  454.8787
  425.8383  453.0674
  416.3288  453.0674
  519.5741  393.2938
  518.2156  404.1617
  537.2345  431.3315
  537.2345  431.3315
  525.0081  415.0296
  525.0081  420.4636
  514.1402  415.0296
  514.1402  416.8410
  369.1521  404.4608
  366.9401  413.3088
  366.9401  413.3088
  366.9401  413.3088
  384.6359  404.4608
  375.7880  404.4608
  369.1521  401.5115
  298.3687  310.0829
  298.3687  310.0829
  665.5576  380.8664
  681.0415  395.6129
  669.9816  398.5622
  669.9816  398.5622
  672.1935  401.5115
  672.1935  401.5115
  683.2535  404.4608
  307.2166  283.5392
  665.5576  369.0691
  683.2535  369.0691
  678.8295  377.9171
  678.8295  377.9171
  665.5576  383.8157
  665.5576  377.9171
  665.5576  389.7143
  665.5576  389.7143
  669.9816  389.7143
  656.7097  383.8157
  656.7097  383.8157
  278.4608  321.8802
  278.4608  307.1336
  278.4608  307.1336
  280.6728  315.9816
  274.0369  307.1336
  274.0369  324.8295
  274.0369  315.9816
  274.0369  315.9816
  271.8249  307.1336
  271.8249  307.1336
  271.8249  295.3364
  262.9770  304.1843
  262.9770  304.1843
  265.1889  327.7788
  265.1889  327.7788
  265.1889  327.7788
  274.0369  330.7281
  274.0369  330.7281
  274.0369  330.7281
  269.6129  315.9816
  271.8249  324.8295
  271.8249  324.8295
  278.4608  333.6774
  278.4608  333.6774
  267.4009  327.7788
  271.8249  327.7788
  276.2488  330.7281
  276.2488  330.7281
  627.9539  401.5115
  627.9539  401.5115
  630.1659  407.4101
  632.3779  407.4101
  685.4654  410.3594
  683.2535  407.4101
  678.8295  407.4101
  678.8295  407.4101
  678.8295  407.4101
  678.8295  407.4101
  678.8295  407.4101
  678.8295  407.4101
  678.8295  407.4101
  672.1935  380.8664
  672.1935  386.7650
  672.1935  386.7650
  672.1935  386.7650
  672.1935  386.7650
  676.6175  395.6129
  676.6175  395.6129
  579.2903  439.8525
  570.4424  431.0046
  574.8664  442.8018
  572.6544  431.0046
  497.4470  425.1060
  497.4470  422.1567
  481.9631  416.2581
  504.0829  436.9032
  501.8710  425.1060
  501.8710  425.1060
  488.5991  433.9539
  488.5991  433.9539
